Full name,Short Name,Readable Name,Year,Month,Mean,Std Dev,Min,Max,Cutoff,Bins,Ticks
USDJPY_Ticks_2009.05.01_2009.05.31.csv,USDJPY,USD/JPY,2009,May,0.014532339040624946,0.005756005678894757,0.005,0.235,0.03,6,1243497
AUDJPY_Ticks_2009.11.01_2009.11.30.csv,AUDJPY,AUD/JPY,2009,November,0.025571973687189792,0.007349416716480648,0.005,0.21,0.06,21,1854914
AUDUSD_Ticks_2009.11.01_2009.11.30.csv,AUDUSD,AUD/USD,2009,November,0.0001653170119203451,5.90320611822993e-05,-4e-05,0.00424,0.00045,50,918262
EURAUD_Ticks_2009.11.01_2009.11.30.csv,EURAUD,EUR/AUD,2009,November,0.00033211666814009406,0.00012472897016391882,5e-05,0.0035,0.0009,18,1685413
EURGBP_Ticks_2009.11.01_2009.11.30.csv,EURGBP,EUR/GBP,2009,November,0.00016460152915941063,4.9858889730183933e-05,5e-05,0.00135,0.00027,10,2006985
EURJPY_Ticks_2009.11.01_2009.11.30.csv,EURJPY,EUR/JPY,2009,November,0.02116271906501954,0.006360339611966721,0.005,0.345,0.04,8,2111873
EURUSD_Ticks_2009.11.01_2009.11.30.csv,EURUSD,EUR/USD,2009,November,9.413462985317183e-05,3.1031199408717086e-05,1e-05,0.00052,0.0003,29,598114
GBPAUD_Ticks_2009.11.01_2009.11.30.csv,GBPAUD,GBP/AUD,2009,November,0.0005293170509376028,0.0001320601457564285,0.00035,0.00296,0.0009,24,583616
GBPJPY_Ticks_2009.11.01_2009.11.30.csv,GBPJPY,GBP/JPY,2009,November,0.03239322256570337,0.010549537949617873,0.004,0.475,0.07,33,1983612
GBPUSD_Ticks_2009.11.01_2009.11.30.csv,GBPUSD,GBP/USD,2009,November,0.00019034068032586414,6.791719095054209e-05,4e-05,0.0016,0.0004,19,1700832
USDJPY_Ticks_2009.11.01_2009.11.30.csv,USDJPY,USD/JPY,2009,November,0.010731746383355771,0.0044753138024181335,0.005,0.21,0.03,6,1467175
AUDJPY_Ticks_2009.10.01_2009.10.31.csv,AUDJPY,AUD/JPY,2009,October,0.028582393077801874,0.005623586815234109,0.005,0.21,0.06,19,2127879
AUDUSD_Ticks_2009.10.01_2009.10.31.csv,AUDUSD,AUD/USD,2009,October,0.0001657858654345627,4.8006515434541213e-05,-4e-05,0.00468,0.00045,50,914425
EURAUD_Ticks_2009.10.01_2009.10.31.csv,EURAUD,EUR/AUD,2009,October,0.00038745942737952635,0.00010414508942844546,5e-05,0.0035,0.0009,18,1964687
EURGBP_Ticks_2009.10.01_2009.10.31.csv,EURGBP,EUR/GBP,2009,October,0.00015756940888633948,4.5704068128082496e-05,4e-05,0.0015,0.00027,12,2077976
EURJPY_Ticks_2009.10.01_2009.10.31.csv,EURJPY,EUR/JPY,2009,October,0.02020837682432901,0.005487769515616109,0.005,0.21,0.04,8,2289746
EURUSD_Ticks_2009.10.01_2009.10.31.csv,EURUSD,EUR/USD,2009,October,9.40974833229829e-05,3.1037434754145256e-05,1e-05,0.00052,0.0003,29,623163
GBPAUD_Ticks_2009.10.01_2009.10.31.csv,GBPAUD,GBP/AUD,2009,October,0.0005293188659101053,0.0001330943760552781,0.00035,0.00296,0.0009,26,611627
GBPJPY_Ticks_2009.10.01_2009.10.31.csv,GBPJPY,GBP/JPY,2009,October,0.03193604766909871,0.008291401753033488,0.004,0.345,0.07,26,2084537
GBPUSD_Ticks_2009.10.01_2009.10.31.csv,GBPUSD,GBP/USD,2009,October,0.00017936943240229973,5.705379773376224e-05,4e-05,0.0014,0.0004,19,1888045
USDJPY_Ticks_2009.10.01_2009.10.31.csv,USDJPY,USD/JPY,2009,October,0.01049913543899813,0.003718149260145895,0.005,0.135,0.03,6,1649392
AUDJPY_Ticks_2009.09.01_2009.09.30.csv,AUDJPY,AUD/JPY,2009,September,0.024673774631083417,0.007069529430089464,0.004,0.175,0.06,24,1887554
AUDUSD_Ticks_2009.09.01_2009.09.30.csv,AUDUSD,AUD/USD,2009,September,0.00016595729183948907,4.957336284772262e-05,-4e-05,0.00187,0.00045,50,849861
EURAUD_Ticks_2009.09.01_2009.09.30.csv,EURAUD,EUR/AUD,2009,September,0.0003780829888250828,0.00012717219974333152,5e-05,0.0035,0.0009,18,1805472
EURGBP_Ticks_2009.09.01_2009.09.30.csv,EURGBP,EUR/GBP,2009,September,0.0001452948933792728,5.194142961617779e-05,4e-05,0.00115,0.00027,12,1877543
EURJPY_Ticks_2009.09.01_2009.09.30.csv,EURJPY,EUR/JPY,2009,September,0.018134965613297985,0.006186233949739161,0.005,0.205,0.04,8,2166826
EURUSD_Ticks_2009.09.01_2009.09.30.csv,EURUSD,EUR/USD,2009,September,9.413331158958028e-05,3.105822007878695e-05,1e-05,0.00052,0.0003,29,625467
GBPAUD_Ticks_2009.09.01_2009.09.30.csv,GBPAUD,GBP/AUD,2009,September,0.0005273626726576523,0.00013353355881005094,0.00035,0.00296,0.0009,25,597787
GBPJPY_Ticks_2009.09.01_2009.09.30.csv,GBPJPY,GBP/JPY,2009,September,0.031504692556794105,0.00993305073874677,0.005,0.29,0.07,25,2025122
GBPUSD_Ticks_2009.09.01_2009.09.30.csv,GBPUSD,GBP/USD,2009,September,0.00016887364182624514,6.354357587671617e-05,4e-05,0.00145,0.0004,18,1861415
USDJPY_Ticks_2009.09.01_2009.09.30.csv,USDJPY,USD/JPY,2009,September,0.009941555201824617,0.0038635145153202177,0.005,0.125,0.03,6,1683640
AUDJPY_Ticks_2010.04.01_2010.04.30.csv,AUDJPY,AUD/JPY,2010,April,0.02278974640434916,0.006048870028966583,0.005,0.165,0.06,18,1652552
AUDUSD_Ticks_2010.04.01_2010.04.30.csv,AUDUSD,AUD/USD,2010,April,0.0001518589370828781,4.2309785599896216e-05,-4e-05,0.00365,0.00045,50,822002
EURAUD_Ticks_2010.04.01_2010.04.30.csv,EURAUD,EUR/AUD,2010,April,0.00028894042321278915,8.740726010162679e-05,-0.00025,0.0035,0.0009,20,1508272
EURGBP_Ticks_2010.04.01_2010.04.30.csv,EURGBP,EUR/GBP,2010,April,0.00015661428069670903,4.8896234020196255e-05,5e-05,0.0016,0.00027,9,1696892
EURJPY_Ticks_2010.04.01_2010.04.30.csv,EURJPY,EUR/JPY,2010,April,0.019243499162121435,0.004635354432779219,0.005,0.19,0.04,8,2163798
EURUSD_Ticks_2010.04.01_2010.04.30.csv,EURUSD,EUR/USD,2010,April,9.395353465321114e-05,3.085739017506542e-05,1e-05,0.00052,0.0003,30,623088
GBPAUD_Ticks_2010.04.01_2010.04.30.csv,GBPAUD,GBP/AUD,2010,April,0.0005881919474170343,0.00018714942573092358,0.0004,0.004,0.0009,26,857464
GBPJPY_Ticks_2010.04.01_2010.04.30.csv,GBPJPY,GBP/JPY,2010,April,0.030763136213543055,0.008329931548214984,0.005,0.285,0.07,20,1996637
GBPUSD_Ticks_2010.04.01_2010.04.30.csv,GBPUSD,GBP/USD,2010,April,0.0001753009263621033,5.486346186144826e-05,4e-05,0.0014,0.0004,17,1698256
USDJPY_Ticks_2010.04.01_2010.04.30.csv,USDJPY,USD/JPY,2010,April,0.009796947549951642,0.0036374321690697464,0.005,0.125,0.03,6,1515766
AUDJPY_Ticks_2010.08.01_2010.08.31.csv,AUDJPY,AUD/JPY,2010,August,0.019881860657403137,0.004650841006668821,0.005,0.17,0.06,23,2268897
AUDUSD_Ticks_2010.08.01_2010.08.31.csv,AUDUSD,AUD/USD,2010,August,0.00010168380269199696,3.889372343866537e-05,-4e-05,0.00193,0.00045,50,1268575
EURAUD_Ticks_2010.08.01_2010.08.31.csv,EURAUD,EUR/AUD,2010,August,0.00027928386334751014,7.13429603816119e-05,5e-05,0.00345,0.0009,18,2004003
EURGBP_Ticks_2010.08.01_2010.08.31.csv,EURGBP,EUR/GBP,2010,August,0.00013783350564184778,4.997481955701295e-05,4e-05,0.0016,0.00027,11,1691733
EURJPY_Ticks_2010.08.01_2010.08.31.csv,EURJPY,EUR/JPY,2010,August,0.016775714319254325,0.004830916922363358,0.005,0.32,0.04,8,1916685
EURUSD_Ticks_2010.08.01_2010.08.31.csv,EURUSD,EUR/USD,2010,August,9.405935568863801e-05,3.090436026949186e-05,1e-05,0.00052,0.0003,30,628516
GBPAUD_Ticks_2010.08.01_2010.08.31.csv,GBPAUD,GBP/AUD,2010,August,0.00043195181705496104,0.0001040488618388178,5e-05,0.00385,0.0009,33,2160474
GBPJPY_Ticks_2010.08.01_2010.08.31.csv,GBPJPY,GBP/JPY,2010,August,0.026744717779111114,0.006505373827216032,0.005,0.28,0.07,30,2049990
GBPUSD_Ticks_2010.08.01_2010.08.31.csv,GBPUSD,GBP/USD,2010,August,0.00017701132055920633,5.480474666615404e-05,4e-05,0.0014,0.0004,21,1621298
USDJPY_Ticks_2010.08.01_2010.08.31.csv,USDJPY,USD/JPY,2010,August,0.009505889156261467,0.003452983632769973,0.005,0.31,0.03,6,1373032
AUDJPY_Ticks_2010.12.01_2010.12.31.csv,AUDJPY,AUD/JPY,2010,December,0.023193171017570013,0.007431452973971261,0.002,0.195,0.06,50,1232043
AUDUSD_Ticks_2010.12.01_2010.12.31.csv,AUDUSD,AUD/USD,2010,December,0.00017775154717886854,4.9458668647124614e-05,1e-05,0.00347,0.00045,45,966598
EURAUD_Ticks_2010.12.01_2010.12.31.csv,EURAUD,EUR/AUD,2010,December,0.00033424402015984393,8.925893764832882e-05,1e-05,0.00347,0.0009,50,1747831
EURGBP_Ticks_2010.12.01_2010.12.31.csv,EURGBP,EUR/GBP,2010,December,0.00016843937816068307,5.515001688993016e-05,2e-05,0.00142,0.00027,25,1414449
EURJPY_Ticks_2010.12.01_2010.12.31.csv,EURJPY,EUR/JPY,2010,December,0.02036176069645795,0.006199833124571766,0.001,0.305,0.04,40,1405512
EURUSD_Ticks_2010.12.01_2010.12.31.csv,EURUSD,EUR/USD,2010,December,0.00011075389458390506,3.6315942972569306e-05,1e-05,0.00105,0.0003,30,1387568
GBPAUD_Ticks_2010.12.01_2010.12.31.csv,GBPAUD,GBP/AUD,2010,December,0.0005827729109987271,0.00014652036691059544,4e-05,0.00493,0.0009,50,2182598
GBPJPY_Ticks_2010.12.01_2010.12.31.csv,GBPJPY,GBP/JPY,2010,December,0.0290076264605444,0.010243559496957948,0.002,0.276,0.07,50,1444838
GBPUSD_Ticks_2010.12.01_2010.12.31.csv,GBPUSD,GBP/USD,2010,December,0.00021588829674564622,6.858158669002906e-05,2e-05,0.00174,0.0004,39,1241629
USDJPY_Ticks_2010.12.01_2010.12.31.csv,USDJPY,USD/JPY,2010,December,0.012839750679143596,0.0042826002642812,0.001,0.255,0.03,30,735117
AUDJPY_Ticks_2010.02.01_2010.02.28.csv,AUDJPY,AUD/JPY,2010,February,0.022494737641530933,0.005496549991193647,0.004,0.155,0.06,19,1514245
AUDUSD_Ticks_2010.02.01_2010.02.28.csv,AUDUSD,AUD/USD,2010,February,0.0001597055698137596,5.110377546618217e-05,-4e-05,0.00507,0.00045,50,965526
EURAUD_Ticks_2010.02.01_2010.02.28.csv,EURAUD,EUR/AUD,2010,February,0.00029187932162512355,8.841489984721711e-05,5e-05,0.00325,0.0009,18,1559020
EURGBP_Ticks_2010.02.01_2010.02.28.csv,EURGBP,EUR/GBP,2010,February,0.00016187551810697601,4.613673816413083e-05,5e-05,0.00105,0.00027,9,1629731
EURJPY_Ticks_2010.02.01_2010.02.28.csv,EURJPY,EUR/JPY,2010,February,0.019348414844235336,0.004734013421824012,0.005,0.23,0.04,8,1759417
EURUSD_Ticks_2010.02.01_2010.02.28.csv,EURUSD,EUR/USD,2010,February,9.410079421620625e-05,3.100465097194062e-05,1e-05,0.00052,0.0003,30,568485
GBPAUD_Ticks_2010.02.01_2010.02.28.csv,GBPAUD,GBP/AUD,2010,February,0.0005423752529918059,0.0001724983500776963,0.00035,0.00385,0.0009,24,668994
GBPJPY_Ticks_2010.02.01_2010.02.28.csv,GBPJPY,GBP/JPY,2010,February,0.032227015060193785,0.007948559007238232,0.005,0.405,0.07,21,1723683
GBPUSD_Ticks_2010.02.01_2010.02.28.csv,GBPUSD,GBP/USD,2010,February,0.00017387312744601574,5.7126594765964806e-05,4e-05,0.00135,0.0004,17,1490945
USDJPY_Ticks_2010.02.01_2010.02.28.csv,USDJPY,USD/JPY,2010,February,0.009744713458441672,0.0036805900631438843,0.0,0.16,0.03,7,1208446
AUDJPY_Ticks_2010.01.01_2010.01.31.csv,AUDJPY,AUD/JPY,2010,January,0.024598931503855646,0.006265941557783685,0.004,0.175,0.06,24,1793736
AUDUSD_Ticks_2010.01.01_2010.01.31.csv,AUDUSD,AUD/USD,2010,January,0.00016091606204904333,5.169125054467432e-05,-4e-05,0.00509,0.00045,50,847781
EURAUD_Ticks_2010.01.01_2010.01.31.csv,EURAUD,EUR/AUD,2010,January,0.0003150409772282922,0.00010054602068017325,5e-05,0.0035,0.0009,18,1587101
EURGBP_Ticks_2010.01.01_2010.01.31.csv,EURGBP,EUR/GBP,2010,January,0.00016491664366477171,4.363728153762706e-05,4e-05,0.0013,0.00027,11,1974475
EURJPY_Ticks_2010.01.01_2010.01.31.csv,EURJPY,EUR/JPY,2010,January,0.021384195846772303,0.00532096143378051,0.005,0.29,0.04,8,2108914
EURUSD_Ticks_2010.01.01_2010.01.31.csv,EURUSD,EUR/USD,2010,January,9.411609335169014e-05,3.1012681861161406e-05,1e-05,0.00052,0.0003,30,597054
GBPAUD_Ticks_2010.01.01_2010.01.31.csv,GBPAUD,GBP/AUD,2010,January,0.0005295161016752455,0.00013207956765760116,0.00034,0.00296,0.0009,24,560097
GBPJPY_Ticks_2010.01.01_2010.01.31.csv,GBPJPY,GBP/JPY,2010,January,0.03407858778739755,0.008799395237268007,0.005,0.245,0.07,26,2146504
GBPUSD_Ticks_2010.01.01_2010.01.31.csv,GBPUSD,GBP/USD,2010,January,0.0001807808715295829,6.044864698553115e-05,4e-05,0.0014,0.0004,18,1715788
USDJPY_Ticks_2010.01.01_2010.01.31.csv,USDJPY,USD/JPY,2010,January,0.010606862691958445,0.00410043117135076,-0.005,0.225,0.03,7,1494399
AUDJPY_Ticks_2010.07.01_2010.07.31.csv,AUDJPY,AUD/JPY,2010,July,0.02154900721828932,0.0060357955551296446,0.005,0.175,0.06,18,1826333
AUDUSD_Ticks_2010.07.01_2010.07.31.csv,AUDUSD,AUD/USD,2010,July,0.00010663301099321954,4.284442945438801e-05,-4e-05,0.00594,0.00045,50,1378668
EURAUD_Ticks_2010.07.01_2010.07.31.csv,EURAUD,EUR/AUD,2010,July,0.00029569996525135597,9.451533922606114e-05,5e-05,0.00345,0.0009,18,1591429
EURGBP_Ticks_2010.07.01_2010.07.31.csv,EURGBP,EUR/GBP,2010,July,0.00013980430459603664,5.527329554976267e-05,4e-05,0.00215,0.00027,10,1650422
EURJPY_Ticks_2010.07.01_2010.07.31.csv,EURJPY,EUR/JPY,2010,July,0.01758778670640201,0.005174753090294963,0.005,0.325,0.04,8,1879100
EURUSD_Ticks_2010.07.01_2010.07.31.csv,EURUSD,EUR/USD,2010,July,9.400274084581545e-05,3.0934062640788795e-05,1e-05,0.00052,0.0003,30,623895
GBPAUD_Ticks_2010.07.01_2010.07.31.csv,GBPAUD,GBP/AUD,2010,July,0.0005052241162216799,0.00014314979810221555,5e-05,0.00385,0.0009,33,1524053
GBPJPY_Ticks_2010.07.01_2010.07.31.csv,GBPJPY,GBP/JPY,2010,July,0.02814242845319436,0.008335217257348183,0.005,0.305,0.07,28,1772511
GBPUSD_Ticks_2010.07.01_2010.07.31.csv,GBPUSD,GBP/USD,2010,July,0.00017747101125253271,5.852763664390116e-05,4e-05,0.0014,0.0004,21,1545341
USDJPY_Ticks_2010.07.01_2010.07.31.csv,USDJPY,USD/JPY,2010,July,0.009921965901090783,0.0036069248771547838,0.005,0.205,0.03,6,1357932
AUDJPY_Ticks_2010.06.01_2010.06.30.csv,AUDJPY,AUD/JPY,2010,June,0.023606616467309077,0.006452587440451383,0.004,0.175,0.06,25,2034953
AUDUSD_Ticks_2010.06.01_2010.06.30.csv,AUDUSD,AUD/USD,2010,June,0.00011351134541986641,3.938181599566771e-05,-0.00013,0.00258,0.00045,50,1495273
EURAUD_Ticks_2010.06.01_2010.06.30.csv,EURAUD,EUR/AUD,2010,June,0.00029857136340806896,9.507916994080317e-05,5e-05,0.0035,0.0009,18,2038832
EURGBP_Ticks_2010.06.01_2010.06.30.csv,EURGBP,EUR/GBP,2010,June,0.00015125117770435582,5.7365403975342304e-05,4e-05,0.0016,0.00027,11,1947645
EURJPY_Ticks_2010.06.01_2010.06.30.csv,EURJPY,EUR/JPY,2010,June,0.01898655766757392,0.0059392002777059385,0.005,0.27,0.04,8,2174697
EURUSD_Ticks_2010.06.01_2010.06.30.csv,EURUSD,EUR/USD,2010,June,9.406219234654083e-05,3.09537909384704e-05,1e-05,0.00052,0.0003,30,625704
GBPAUD_Ticks_2010.06.01_2010.06.30.csv,GBPAUD,GBP/AUD,2010,June,0.0005236448214349626,0.00014693297242307228,5e-05,0.0044,0.0009,35,2123484
GBPJPY_Ticks_2010.06.01_2010.06.30.csv,GBPJPY,GBP/JPY,2010,June,0.029644589497970386,0.009464878768404829,0.005,0.35,0.07,27,2217419
GBPUSD_Ticks_2010.06.01_2010.06.30.csv,GBPUSD,GBP/USD,2010,June,0.00018497786101214913,6.07706344238855e-05,4e-05,0.0014,0.0004,19,1902526
USDJPY_Ticks_2010.06.01_2010.06.30.csv,USDJPY,USD/JPY,2010,June,0.00993730773025283,0.0038160448136594772,0.005,0.165,0.03,6,1560958
AUDJPY_Ticks_2010.03.01_2010.03.31.csv,AUDJPY,AUD/JPY,2010,March,0.021961376196938737,0.005219337704613634,0.004,0.17,0.06,20,1640957
AUDUSD_Ticks_2010.03.01_2010.03.31.csv,AUDUSD,AUD/USD,2010,March,0.00015592958372586286,4.2313445676677766e-05,-4e-05,0.00461,0.00045,50,924559
EURAUD_Ticks_2010.03.01_2010.03.31.csv,EURAUD,EUR/AUD,2010,March,0.0002634234113086642,7.77720449465514e-05,5e-05,0.0035,0.0009,18,1539333
EURGBP_Ticks_2010.03.01_2010.03.31.csv,EURGBP,EUR/GBP,2010,March,0.00015742643365695795,4.590372459291579e-05,4e-05,0.00145,0.00027,10,1931250
EURJPY_Ticks_2010.03.01_2010.03.31.csv,EURJPY,EUR/JPY,2010,March,0.019199611240654082,0.004470414925859015,0.005,0.23,0.04,8,2043938
EURUSD_Ticks_2010.03.01_2010.03.31.csv,EURUSD,EUR/USD,2010,March,9.411718262022243e-05,3.1004696291266455e-05,1e-05,0.00052,0.0003,30,654807
GBPAUD_Ticks_2010.03.01_2010.03.31.csv,GBPAUD,GBP/AUD,2010,March,0.000540524765248287,0.000161115364986396,0.00025,0.0038,0.0009,28,945680
GBPJPY_Ticks_2010.03.01_2010.03.31.csv,GBPJPY,GBP/JPY,2010,March,0.03064290882624692,0.0074950124589914634,0.005,0.29,0.07,21,2115905
GBPUSD_Ticks_2010.03.01_2010.03.31.csv,GBPUSD,GBP/USD,2010,March,0.00017922012527257157,5.609051869928947e-05,4e-05,0.0014,0.0004,19,1812368
USDJPY_Ticks_2010.03.01_2010.03.31.csv,USDJPY,USD/JPY,2010,March,0.009548818375647248,0.003423614830216469,0.005,0.215,0.03,6,1395325
AUDJPY_Ticks_2010.05.01_2010.05.31.csv,AUDJPY,AUD/JPY,2010,May,0.027389298092882677,0.009497518092754866,0.005,0.225,0.06,23,2151467
AUDUSD_Ticks_2010.05.01_2010.05.31.csv,AUDUSD,AUD/USD,2010,May,0.00014393651001624327,6.019270794333169e-05,-4e-05,0.00284,0.00045,50,1633297
EURAUD_Ticks_2010.05.01_2010.05.31.csv,EURAUD,EUR/AUD,2010,May,0.0003556716125026094,0.00013561932922378977,5e-05,0.00345,0.0009,18,2232046
EURGBP_Ticks_2010.05.01_2010.05.31.csv,EURGBP,EUR/GBP,2010,May,0.00018232240910984917,7.311689605130281e-05,4e-05,0.0024,0.00027,13,2104711
EURJPY_Ticks_2010.05.01_2010.05.31.csv,EURJPY,EUR/JPY,2010,May,0.022455879786506896,0.008781027513227147,0.005,0.34,0.04,8,2475396
EURUSD_Ticks_2010.05.01_2010.05.31.csv,EURUSD,EUR/USD,2010,May,9.420776495278071e-05,3.110850101500705e-05,1e-05,0.00052,0.0003,30,599437
GBPAUD_Ticks_2010.05.01_2010.05.31.csv,GBPAUD,GBP/AUD,2010,May,0.0006077501701323943,0.0002023689969701125,5e-05,0.005,0.0009,41,2185063
GBPJPY_Ticks_2010.05.01_2010.05.31.csv,GBPJPY,GBP/JPY,2010,May,0.03630464232792566,0.014005167593986036,0.005,0.48,0.07,25,2286396
GBPUSD_Ticks_2010.05.01_2010.05.31.csv,GBPUSD,GBP/USD,2010,May,0.00019854475689812305,8.32912224204868e-05,4e-05,0.00165,0.0004,25,1968434
USDJPY_Ticks_2010.05.01_2010.05.31.csv,USDJPY,USD/JPY,2010,May,0.011903842397842703,0.005662668676882594,0.005,0.245,0.03,6,1827843
AUDJPY_Ticks_2010.11.01_2010.11.30.csv,AUDJPY,AUD/JPY,2010,November,0.018783533976838632,0.006355851878116187,0.002,0.141,0.06,50,829830
AUDUSD_Ticks_2010.11.01_2010.11.30.csv,AUDUSD,AUD/USD,2010,November,0.00014950543824490543,5.3195881860585994e-05,1e-05,0.00281,0.00045,45,775434
EURAUD_Ticks_2010.11.01_2010.11.30.csv,EURAUD,EUR/AUD,2010,November,0.0002966970136826415,0.00010161292027397655,3e-05,0.00343,0.0009,50,1076108
EURGBP_Ticks_2010.11.01_2010.11.30.csv,EURGBP,EUR/GBP,2010,November,0.00013012716281273,6.12422954980713e-05,1e-05,0.00156,0.00027,27,789539
EURJPY_Ticks_2010.11.01_2010.11.30.csv,EURJPY,EUR/JPY,2010,November,0.0176571755852021,0.007139441487982814,0.0,0.307,0.04,41,854662
EURUSD_Ticks_2010.11.01_2010.11.30.csv,EURUSD,EUR/USD,2010,November,9.882136527091926e-05,3.900308460481405e-05,1e-05,0.00083,0.0003,30,722743
GBPAUD_Ticks_2010.11.01_2010.11.30.csv,GBPAUD,GBP/AUD,2010,November,0.0005769290884296653,0.00015787754585645276,4e-05,0.00471,0.0009,50,1468082
GBPJPY_Ticks_2010.11.01_2010.11.30.csv,GBPJPY,GBP/JPY,2010,November,0.025981750425654267,0.008959095698693497,0.002,0.278,0.07,50,1064244
GBPUSD_Ticks_2010.11.01_2010.11.30.csv,GBPUSD,GBP/USD,2010,November,0.00019500207233580144,6.942247906014881e-05,2e-05,0.00165,0.0004,39,842045
USDJPY_Ticks_2010.11.01_2010.11.30.csv,USDJPY,USD/JPY,2010,November,0.009707886145886026,0.004828614243352435,0.0,0.207,0.03,31,658281
AUDJPY_Ticks_2010.10.01_2010.10.31.csv,AUDJPY,AUD/JPY,2010,October,0.02001981464940782,0.006612282976472002,0.003,0.177,0.06,50,1868567
AUDUSD_Ticks_2010.10.01_2010.10.31.csv,AUDUSD,AUD/USD,2010,October,9.863274215969664e-05,3.872448448741409e-05,-4e-05,0.00346,0.00045,50,1831498
EURAUD_Ticks_2010.10.01_2010.10.31.csv,EURAUD,EUR/AUD,2010,October,0.0002896005691232799,8.889095642363884e-05,1e-05,0.00345,0.0009,50,2019949
EURGBP_Ticks_2010.10.01_2010.10.31.csv,EURGBP,EUR/GBP,2010,October,0.00013348487526429833,6.278945324904063e-05,1e-05,0.0014,0.00027,27,1527630
EURJPY_Ticks_2010.10.01_2010.10.31.csv,EURJPY,EUR/JPY,2010,October,0.016574836764472523,0.007710585432199857,0.001,0.22,0.04,40,1550214
EURUSD_Ticks_2010.10.01_2010.10.31.csv,EURUSD,EUR/USD,2010,October,9.485485397291568e-05,3.08524649852576e-05,1e-05,0.00053,0.0003,30,612900
GBPAUD_Ticks_2010.10.01_2010.10.31.csv,GBPAUD,GBP/AUD,2010,October,0.00043856828957012446,0.00014170907841213148,4e-05,0.00388,0.0009,50,1951030
GBPJPY_Ticks_2010.10.01_2010.10.31.csv,GBPJPY,GBP/JPY,2010,October,0.02621234588598771,0.009102433255697887,0.002,0.222,0.07,50,1753653
GBPUSD_Ticks_2010.10.01_2010.10.31.csv,GBPUSD,GBP/USD,2010,October,0.00019157856213886684,7.098170215986705e-05,2e-05,0.00176,0.0004,39,1512427
USDJPY_Ticks_2010.10.01_2010.10.31.csv,USDJPY,USD/JPY,2010,October,0.010026623271644322,0.004806218857012708,0.0,0.17,0.03,31,1175250
AUDJPY_Ticks_2010.09.01_2010.09.30.csv,AUDJPY,AUD/JPY,2010,September,0.019587079189380394,0.004639255245729937,0.005,0.14,0.06,22,2162790
AUDUSD_Ticks_2010.09.01_2010.09.30.csv,AUDUSD,AUD/USD,2010,September,0.0001064920900010145,3.869430038440697e-05,-4e-05,0.0018,0.00045,50,1173009
EURAUD_Ticks_2010.09.01_2010.09.30.csv,EURAUD,EUR/AUD,2010,September,0.000267542390895968,6.481916863142124e-05,5e-05,0.00265,0.0009,18,2022840
EURGBP_Ticks_2010.09.01_2010.09.30.csv,EURGBP,EUR/GBP,2010,September,0.00013263693642021437,4.4855894032373825e-05,4e-05,0.0014,0.00027,11,1635394
EURJPY_Ticks_2010.09.01_2010.09.30.csv,EURJPY,EUR/JPY,2010,September,0.015859917666555014,0.004794268706423046,0.005,0.35,0.04,8,1827204
EURUSD_Ticks_2010.09.01_2010.09.30.csv,EURUSD,EUR/USD,2010,September,9.402091090828967e-05,3.0861538214703384e-05,1e-05,0.00052,0.0003,30,626276
GBPAUD_Ticks_2010.09.01_2010.09.30.csv,GBPAUD,GBP/AUD,2010,September,0.00041052188256712594,9.188346561314781e-05,5e-05,0.0028,0.0009,31,2016948
GBPJPY_Ticks_2010.09.01_2010.09.30.csv,GBPJPY,GBP/JPY,2010,September,0.02636057729374284,0.006264742757570129,0.005,0.24,0.07,25,2010415
GBPUSD_Ticks_2010.09.01_2010.09.30.csv,GBPUSD,GBP/USD,2010,September,0.0001850632036089625,5.0652544877461966e-05,4e-05,0.0015,0.0004,18,1603785
USDJPY_Ticks_2010.09.01_2010.09.30.csv,USDJPY,USD/JPY,2010,September,0.009459472988740553,0.0033738413879009057,0.005,0.17,0.03,6,1358415
AUDJPY_Ticks_2011.04.01_2011.04.30.csv,AUDJPY,AUD/JPY,2011,April,0.020890092345771334,0.005489018374839033,0.002,0.179,0.06,50,1674251
AUDUSD_Ticks_2011.04.01_2011.04.30.csv,AUDUSD,AUD/USD,2011,April,0.00015901426365248395,3.69634907420537e-05,1e-05,0.00276,0.00045,45,1310604
EURAUD_Ticks_2011.04.01_2011.04.30.csv,EURAUD,EUR/AUD,2011,April,0.0002741011966255677,7.831002023132994e-05,2e-05,0.0035,0.0009,50,1926250
EURGBP_Ticks_2011.04.01_2011.04.30.csv,EURGBP,EUR/GBP,2011,April,0.00015899077651533008,5.671035043462858e-05,2e-05,0.00151,0.00027,26,1485122
EURJPY_Ticks_2011.04.01_2011.04.30.csv,EURJPY,EUR/JPY,2011,April,0.01891409400266159,0.005920110276437021,0.001,0.24,0.04,39,2001071
EURUSD_Ticks_2011.04.01_2011.04.30.csv,EURUSD,EUR/USD,2011,April,9.618632413161794e-05,3.216140125529378e-05,1e-05,0.0009,0.0003,30,1626617
GBPAUD_Ticks_2011.04.01_2011.04.30.csv,GBPAUD,GBP/AUD,2011,April,0.0005426901368625535,0.0001580870557133259,4e-05,0.00494,0.0009,50,1633902
GBPJPY_Ticks_2011.04.01_2011.04.30.csv,GBPJPY,GBP/JPY,2011,April,0.02728574796618236,0.008857232990339284,0.004,0.272,0.07,50,2086839
